题目编号,题目标题,选项,是否原题答案选项,选项性质,选择人数,有效作答人数,选择概率_选择人数除以该题作答人数,选择百分比_选择人数除以该题作答人数,情绪出现在本题候选情绪中的次数,被选数/出现数,被选数/出现数百分比,是否零选择选项,分析口径
ITEM-00117,47,紧张,False,非答案候选选项,0,10,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00117,47,羞耻,False,非答案候选选项,0,10,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00117,47,羡慕,False,非答案候选选项,0,10,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00117,47,自满,False,非答案候选选项,0,10,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00117,47,自豪,False,非答案候选选项,0,10,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00117,47,释然,False,非答案候选选项,0,10,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00117,47,震惊,False,非答案候选选项,0,10,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,惊讶,False,非答案候选选项,1,11,0.09090909090909091,9.090909090909092,1,1.0,100.0,False,按实际呈现人数
ITEM-00118,48,厌倦,False,非答案候选选项,1,11,0.09090909090909091,9.090909090909092,2,0.5,50.0,False,按实际呈现人数
ITEM-00118,48,厌恶,False,非答案候选选项,2,11,0.18181818181818182,18.181818181818183,5,0.4,40.0,False,按实际呈现人数
ITEM-00118,48,困惑,True,标准答案选项,4,11,0.36363636363636365,36.36363636363637,11,0.36363636363636365,36.36363636363637,False,按实际呈现人数
ITEM-00118,48,担忧,False,非答案候选选项,1,11,0.09090909090909091,9.090909090909092,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00118,48,烦躁,False,非答案候选选项,1,11,0.09090909090909091,9.090909090909092,4,0.25,25.0,False,按实际呈现人数
ITEM-00118,48,怨恨,False,非答案候选选项,1,11,0.09090909090909091,9.090909090909092,6,0.16666666666666666,16.666666666666664,False,按实际呈现人数
ITEM-00118,48,不屑,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,共情痛苦,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,兴奋,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,兴趣,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,内疚,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,冷静,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,好奇,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,委屈,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,尴尬,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,崇拜,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,希望,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,平静,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,恐惧,False,非答案候选选项,0,11,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,悲伤,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,惊喜,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,愉悦,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,感动,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,感激,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,愤怒,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,抑郁,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,敌意,False,非答案候选选项,0,11,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,渴望,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,满足,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,焦虑,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,爱,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,痛苦,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,紧张,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,绝望,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,羞耻,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,羡慕,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,自满,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,自豪,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,蔑视,False,非答案候选选项,0,11,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,轻松,False,非答案候选选项,0,11,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,遗憾,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,释然,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00118,48,震惊,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,厌恶,False,非答案候选选项,1,8,0.125,12.5,1,1.0,100.0,False,按实际呈现人数
ITEM-00119,49,蔑视,False,非答案候选选项,1,8,0.125,12.5,1,1.0,100.0,False,按实际呈现人数
ITEM-00119,49,痛苦,False,非答案候选选项,1,8,0.125,12.5,2,0.5,50.0,False,按实际呈现人数
ITEM-00119,49,自满,False,非答案候选选项,1,8,0.125,12.5,2,0.5,50.0,False,按实际呈现人数
ITEM-00119,49,冷静,False,非答案候选选项,1,8,0.125,12.5,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00119,49,厌倦,True,标准答案选项,2,8,0.25,25.0,8,0.25,25.0,False,按实际呈现人数
ITEM-00119,49,惊讶,False,非答案候选选项,1,8,0.125,12.5,4,0.25,25.0,False,按实际呈现人数
ITEM-00119,49,不屑,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,兴奋,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,内疚,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,困惑,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,失望,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,委屈,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,嫉妒,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,审美欣赏,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,尴尬,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,崇拜,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,希望,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,平静,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,快乐,False,非答案候选选项,0,8,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,怀旧,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,怨恨,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,恐惧,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,惊喜,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,愁闷,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,愉悦,False,非答案候选选项,0,8,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,感激,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,愤怒,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,抑郁,False,非答案候选选项,0,8,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,担忧,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,敌意,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,满足,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,烦躁,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,焦虑,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,爱,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,紧张,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,绝望,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,羞耻,False,非答案候选选项,0,8,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,羡慕,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,自豪,False,非答案候选选项,0,8,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,轻松,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00119,49,释然,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,不屑,False,非答案候选选项,1,8,0.125,12.5,1,1.0,100.0,False,按实际呈现人数
ITEM-00120,105,担忧,False,非答案候选选项,1,8,0.125,12.5,1,1.0,100.0,False,按实际呈现人数
ITEM-00120,105,好奇,False,非答案候选选项,1,8,0.125,12.5,2,0.5,50.0,False,按实际呈现人数
ITEM-00120,105,羡慕,False,非答案候选选项,1,8,0.125,12.5,2,0.5,50.0,False,按实际呈现人数
ITEM-00120,105,蔑视,False,非答案候选选项,1,8,0.125,12.5,2,0.5,50.0,False,按实际呈现人数
ITEM-00120,105,尴尬,False,非答案候选选项,1,8,0.125,12.5,4,0.25,25.0,False,按实际呈现人数
ITEM-00120,105,怨恨,False,非答案候选选项,1,8,0.125,12.5,4,0.25,25.0,False,按实际呈现人数
ITEM-00120,105,紧张,True,标准答案选项,1,8,0.125,12.5,8,0.125,12.5,False,按实际呈现人数
ITEM-00120,105,共情痛苦,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,兴奋,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,内疚,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,冷静,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,厌倦,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,困惑,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,委屈,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,崇拜,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,希望,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,平静,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,快乐,False,非答案候选选项,0,8,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,怀旧,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,恐惧,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,惊喜,False,非答案候选选项,0,8,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,惊讶,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,愁闷,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,愉悦,False,非答案候选选项,0,8,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,感激,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,愤怒,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,抑郁,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,敌意,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,渴望,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,满足,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,爱,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,痛苦,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,绝望,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,羞耻,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,自满,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,自豪,False,非答案候选选项,0,8,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,轻松,False,非答案候选选项,0,8,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00120,105,遗憾,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,震惊,False,非答案候选选项,2,14,0.14285714285714285,14.285714285714285,2,1.0,100.0,False,按实际呈现人数
ITEM-00121,106,惊讶,True,标准答案选项,10,14,0.7142857142857143,71.42857142857143,14,0.7142857142857143,71.42857142857143,False,按实际呈现人数
ITEM-00121,106,好奇,False,非答案候选选项,1,14,0.07142857142857142,7.142857142857142,4,0.25,25.0,False,按实际呈现人数
ITEM-00121,106,担忧,False,非答案候选选项,1,14,0.07142857142857142,7.142857142857142,4,0.25,25.0,False,按实际呈现人数
ITEM-00121,106,不屑,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,兴奋,False,非答案候选选项,0,14,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,兴趣,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,内疚,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,冷静,False,非答案候选选项,0,14,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,厌倦,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,厌恶,False,非答案候选选项,0,14,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,困惑,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,失望,False,非答案候选选项,0,14,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,委屈,False,非答案候选选项,0,14,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,审美欣赏,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,尴尬,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,崇拜,False,非答案候选选项,0,14,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,希望,False,非答案候选选项,0,14,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,平静,False,非答案候选选项,0,14,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,快乐,False,非答案候选选项,0,14,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,怀旧,False,非答案候选选项,0,14,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,怨恨,False,非答案候选选项,0,14,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,恐惧,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,悲伤,False,非答案候选选项,0,14,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,惊喜,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,愉悦,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,感动,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,感激,False,非答案候选选项,0,14,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,愤怒,False,非答案候选选项,0,14,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,抑郁,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,敌意,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,渴望,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,满足,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,烦躁,False,非答案候选选项,0,14,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,焦虑,False,非答案候选选项,0,14,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,爱,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,痛苦,False,非答案候选选项,0,14,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,绝望,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,羞耻,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,羡慕,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,自满,False,非答案候选选项,0,14,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,自豪,False,非答案候选选项,0,14,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,蔑视,False,非答案候选选项,0,14,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,轻松,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,遗憾,False,非答案候选选项,0,14,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00121,106,释然,False,非答案候选选项,0,14,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,悲伤,False,非答案候选选项,1,11,0.09090909090909091,9.090909090909092,1,1.0,100.0,False,按实际呈现人数
ITEM-00122,5,嫉妒,False,非答案候选选项,3,11,0.2727272727272727,27.27272727272727,4,0.75,75.0,False,按实际呈现人数
ITEM-00122,5,羡慕,True,标准答案选项,4,11,0.36363636363636365,36.36363636363637,11,0.36363636363636365,36.36363636363637,False,按实际呈现人数
ITEM-00122,5,快乐,False,非答案候选选项,1,11,0.09090909090909091,9.090909090909092,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00122,5,痛苦,False,非答案候选选项,1,11,0.09090909090909091,9.090909090909092,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00122,5,怨恨,False,非答案候选选项,1,11,0.09090909090909091,9.090909090909092,4,0.25,25.0,False,按实际呈现人数
ITEM-00122,5,不屑,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,共情痛苦,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,兴奋,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,兴趣,False,非答案候选选项,0,11,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,内疚,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,冷静,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,厌倦,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,困惑,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,失望,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,委屈,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,审美欣赏,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,尴尬,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,崇拜,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,希望,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,平静,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,怀旧,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,恐惧,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,惊喜,False,非答案候选选项,0,11,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00122,5,惊讶,False,非答案候选选项,0,11,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
