"匿名答卷编号","提交时间（北京时间）","答卷综合得分率（%）","题号","题目编号","题目标题","素材模态","能力类型","选项形式","题目分值","本题候选情绪","用户选择情绪","用户情绪强度","标准情绪","标准情绪强度","是否看过素材","作答状态","标签得分率（%）","强度得分率（%）","单题综合得分率（%）","单题实得分","作答用时（秒）","修改次数"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","7","ITEM-00016","9","视频","情绪识别","单选题","3.50","不屑｜愤怒｜焦虑｜尴尬｜共情痛苦｜厌恶｜悲伤｜崇拜｜希望｜委屈","不屑","4","不屑","4","否","已作答","100.00","100.00","100.00","3.50","66.20","3"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","8","ITEM-00140","63","文本","情绪推理","多选题","4.50","失望｜冷静｜痛苦｜惊喜｜尴尬｜兴奋｜快乐｜兴趣｜共情痛苦｜厌恶","惊喜","4","惊喜｜兴奋","4｜4","否","已作答","66.67","50.00","60.00","2.70","33.86","3"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","9","ITEM-00100","10","视频","情绪推理","多选题","4.50","平静｜遗憾｜快乐｜得意｜羡慕｜绝望｜焦虑｜愤怒｜不屑｜爱","得意｜不屑｜快乐","5｜4｜3","不屑｜得意","4｜4","否","已作答","80.00","87.50","83.00","3.73","26.14","6"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","10","ITEM-00068","116","文本","情绪识别","多选题","4.50","遗憾｜共情痛苦｜恐惧｜愉悦｜愁闷｜内疚｜惊喜｜怨恨｜厌恶｜不屑","不屑｜厌恶","5｜4","厌恶｜不屑","4｜4","否","已作答","100.00","87.50","95.00","4.28","26.18","5"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","11","ITEM-00109","88","音频","情绪推理","多选题","4.50","烦躁｜厌倦｜好奇｜羞耻｜崇拜｜困惑｜震惊｜惊讶｜尴尬｜愉悦","烦躁｜厌倦｜困惑｜羞耻","4｜4｜3｜3","厌倦｜困惑","3｜3","否","已作答","66.67","87.50","75.00","3.38","67.43","7"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","12","ITEM-00077","79","音频","情绪识别","多选题","4.50","烦躁｜惊喜｜委屈｜自满｜厌倦｜兴趣｜轻松｜抑郁｜困惑｜自豪","困惑｜厌倦｜烦躁","3｜4｜5","烦躁｜厌倦","4｜4","否","已作答","80.00","87.50","83.00","3.73","49.33","8"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","13","ITEM-00093","75","音频","情绪识别","多选题","4.50","自满｜怀旧｜自豪｜痛苦｜委屈｜内疚｜悲伤｜崇拜｜惊喜｜满足","痛苦｜委屈｜悲伤","5｜5｜5","委屈｜悲伤","5｜5","是","已作答","80.00","100.00","88.00","3.96","31.56","7"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","14","ITEM-00088","81","视频","情绪识别","多选题","4.50","痛苦｜不屑｜兴奋｜快乐｜爱｜平静｜惊喜｜渴望｜羡慕｜蔑视","兴奋｜快乐｜惊喜｜爱","4｜4｜4｜3","快乐｜惊喜｜兴奋｜爱","5｜5｜5｜5","否","已作答","100.00","68.75","87.50","3.94","27.79","8"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","15","ITEM-00012","26","图像","情绪识别","单选题","3.50","感激｜厌恶｜绝望｜感动｜尴尬｜愤怒｜惊喜｜痛苦｜冷静｜敌意","愤怒","4","愤怒","4","否","已作答","100.00","100.00","100.00","3.50","12.11","6"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","16","ITEM-00078","89","图像","情绪推理","多选题","4.50","担忧｜委屈｜平静｜抑郁｜羞耻｜内疚｜烦躁｜自豪｜审美欣赏｜悲伤","委屈｜悲伤｜羞耻","4｜4｜3","内疚｜悲伤","4｜3","否","已作答","40.00","37.50","39.00","1.75","32.38","6"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","17","ITEM-00095","59","文本","情绪识别","多选题","4.50","厌恶｜悲伤｜内疚｜审美欣赏｜委屈｜快乐｜恐惧｜希望｜痛苦｜抑郁","内疚｜恐惧｜悲伤｜委屈｜痛苦","5｜4｜4｜3｜4","内疚｜痛苦","5｜5","否","已作答","57.14","87.50","69.29","3.12","42.66","10"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","18","ITEM-00056","101","图像","情绪识别","单选题","3.50","困惑｜担忧｜平静｜愁闷｜委屈｜惊喜｜失望｜尴尬｜羞耻｜共情痛苦","共情痛苦","4","担忧","4","否","已作答","0.00","0.00","0.00","0.00","14.59","4"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","19","ITEM-00124","22","音频","情绪识别","单选题","3.50","不屑｜厌恶｜兴奋｜失望｜震惊｜愤怒｜释然｜冷静｜痛苦｜渴望","释然","4","释然","3","否","已作答","100.00","75.00","90.00","3.15","56.65","3"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","20","ITEM-00106","77","视频","情绪推理","单选题","3.50","悲伤｜恐惧｜失望｜崇拜｜自满｜满足｜困惑｜嫉妒｜渴望｜快乐","快乐","4","快乐","5","是","已作答","100.00","75.00","90.00","3.15","36.34","3"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","21","ITEM-00123","8","音频","情绪识别","单选题","3.50","轻松｜抑郁｜羡慕｜好奇｜震惊｜平静｜怀旧｜痛苦｜绝望｜尴尬","痛苦","4","绝望","4","否","已作答","0.00","0.00","0.00","0.00","38.06","5"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","22","ITEM-00130","104","图像","情绪识别","多选题","4.50","厌倦｜自豪｜审美欣赏｜感激｜惊喜｜愤怒｜敌意｜震惊｜冷静｜蔑视","愤怒｜震惊｜敌意","3｜5｜3","愤怒｜震惊","5｜4","否","已作答","80.00","62.50","73.00","3.29","31.17","5"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","23","ITEM-00125","85","视频","情绪识别","多选题","4.50","爱｜痛苦｜感激｜蔑视｜愉悦｜审美欣赏｜惊喜｜愁闷｜悲伤｜不屑","感激｜惊喜｜爱","5｜4｜3","感激｜愉悦｜不屑","5｜5｜3","未填写","已作答","33.33","33.33","33.33","1.50","37.53","5"
"ZJ202608134F0B58AC","2026-08-13 20:31:45","64.25","24","ITEM-00065","112","图像","情绪识别","多选题","4.50","感动｜释然｜紧张｜遗憾｜惊喜｜平静｜悲伤｜焦虑｜担忧｜兴奋","悲伤｜焦虑｜担忧｜紧张","5｜4｜5｜3","悲伤｜遗憾｜感动｜释然","3｜4｜4｜4","否","已作答","25.00","12.50","20.00","0.90","20.66","8"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","1","ITEM-00048","2","音频","情绪识别","单选题","3.50","愤怒｜希望｜好奇｜释然｜厌恶｜敌意｜愁闷｜震惊｜快乐｜遗憾","愤怒","5","愤怒","5","否","已作答","100.00","100.00","100.00","3.50","56.79","3"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","2","ITEM-00084","78","音频","情绪推理","多选题","4.50","羞耻｜兴奋｜感激｜释然｜冷静｜愉悦｜烦躁｜惊喜｜焦虑｜抑郁","烦躁","3","羞耻｜烦躁","4｜5","否","已作答","66.67","25.00","50.00","2.25","17.90","4"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","3","ITEM-00139","37","图像","情绪推理","多选题","4.50","悲伤｜希望｜惊讶｜敬畏｜痛苦｜焦虑｜愤怒｜内疚｜羞耻｜恐惧","敬畏","2","焦虑｜敬畏","3｜4","否","已作答","66.67","25.00","50.00","2.25","25.26","3"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","4","ITEM-00054","97","图像","情绪识别","多选题","4.50","嫉妒｜厌恶｜希望｜羡慕｜轻松｜厌倦｜感激｜烦躁｜焦虑｜愉悦","希望","3","希望｜轻松｜愉悦","5｜5｜5","否","已作答","50.00","16.67","36.67","1.65","9.74","4"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","5","ITEM-00074","121","文本","情绪识别","单选题","3.50","不屑｜厌恶｜自豪｜渴望｜崇拜｜感激｜好奇｜惊喜｜冷静｜满足","自豪","4","自豪","5","否","已作答","100.00","75.00","90.00","3.15","13.52","3"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","6","ITEM-00093","75","音频","情绪识别","多选题","4.50","共情痛苦｜冷静｜羞耻｜悲伤｜遗憾｜困惑｜希望｜厌恶｜蔑视｜委屈","共情痛苦｜悲伤｜委屈","4｜3｜2","委屈｜悲伤","5｜5","否","已作答","80.00","37.50","63.00","2.83","59.31","6"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","7","ITEM-00027","83","视频","情绪识别","单选题","3.50","怀旧｜兴奋｜共情痛苦｜快乐｜愤怒｜厌倦｜敌意｜抑郁｜轻松｜自豪","轻松","3","快乐","4","是","已作答","0.00","0.00","0.00","0.00","38.66","4"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","8","ITEM-00124","22","音频","情绪识别","单选题","3.50","困惑｜内疚｜释然｜遗憾｜感动｜厌恶｜轻松｜担忧｜怨恨｜绝望","释然","2","释然","3","否","已作答","100.00","75.00","90.00","3.15","66.38","3"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","9","ITEM-00134","67","文本","情绪识别","多选题","4.50","不屑｜敌意｜抑郁｜爱｜厌恶｜渴望｜惊讶｜满足｜好奇｜自满","敌意","4","不屑｜敌意","5｜3","否","已作答","66.67","37.50","55.00","2.47","22.98","3"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","10","ITEM-00106","77","视频","情绪推理","单选题","3.50","满足｜嫉妒｜希望｜困惑｜惊讶｜快乐｜委屈｜释然｜愉悦｜平静","愉悦","5","快乐","5","是","已作答","0.00","0.00","0.00","0.00","32.98","7"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","11","ITEM-00008","30","图像","情绪识别","单选题","3.50","释然｜焦虑｜兴奋｜怨恨｜满足｜绝望｜困惑｜共情痛苦｜冷静｜自豪","绝望","3","困惑","3","否","已作答","0.00","0.00","0.00","0.00","14.51","2"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","12","ITEM-00146","118","文本","情绪识别","多选题","4.50","敌意｜抑郁｜爱｜羡慕｜烦躁｜困惑｜共情痛苦｜兴趣｜失望｜嫉妒","烦躁","4","烦躁｜失望","4｜4","否","已作答","66.67","50.00","60.00","2.70","12.49","3"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","13","ITEM-00135","68","文本","情绪识别","多选题","4.50","遗憾｜惊吓｜不屑｜感动｜感激｜渴望｜蔑视｜内疚｜兴趣｜怨恨","不屑｜蔑视｜怨恨","4｜5｜2","不屑｜惊吓","5｜4","否","已作答","40.00","37.50","39.00","1.75","20.29","9"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","14","ITEM-00042","61","视频","情绪识别","多选题","4.50","平静｜悲伤｜委屈｜崇拜｜遗憾｜愁闷｜审美欣赏｜焦虑｜冷静｜快乐","平静｜冷静｜审美欣赏","4｜4｜2","委屈｜悲伤","3｜3","否","已作答","0.00","0.00","0.00","0.00","27.54","7"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","15","ITEM-00150","86","视频","情绪推理","多选题","4.50","快乐｜惊喜｜羞耻｜满足｜冷静｜抑郁｜震惊｜尴尬｜焦虑｜遗憾","震惊｜尴尬｜冷静","3｜3｜3","满足｜快乐","4｜3","否","已作答","0.00","0.00","0.00","0.00","29.50","4"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","16","ITEM-00007","29","图像","情绪识别","单选题","3.50","焦虑｜悲伤｜惊讶｜释然｜委屈｜兴奋｜蔑视｜共情痛苦｜担忧｜恐惧","惊讶","3","惊讶","3","否","已作答","100.00","100.00","100.00","3.50","13.14","4"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","17","ITEM-00101","55","视频","情绪推理","多选题","4.50","自满｜厌倦｜遗憾｜感动｜震惊｜恐惧｜自豪｜尴尬｜困惑｜内疚","尴尬｜困惑","4｜3","尴尬｜困惑","4｜4","是","已作答","100.00","87.50","95.00","4.28","54.44","4"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","18","ITEM-00073","107","图像","情绪识别","多选题","4.50","感动｜失望｜愤怒｜担忧｜满足｜怀旧｜共情痛苦｜怨恨｜困惑｜爱","感动｜爱","4｜4","感动｜爱","5｜5","否","已作答","100.00","75.00","90.00","4.05","12.76","5"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","19","ITEM-00091","59","音频","情绪识别","多选题","4.50","内疚｜烦躁｜好奇｜担忧｜痛苦｜厌恶｜遗憾｜轻松｜愉悦｜抑郁","内疚｜痛苦｜抑郁","4｜5｜3","内疚｜痛苦","5｜5","否","已作答","80.00","87.50","83.00","3.73","34.42","6"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","20","ITEM-00109","88","音频","情绪推理","多选题","4.50","委屈｜共情痛苦｜内疚｜痛苦｜希望｜兴奋｜失望｜担忧｜厌倦｜困惑","厌倦｜失望","4｜2","厌倦｜困惑","3｜3","否","已作答","50.00","37.50","45.00","2.02","63.95","8"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","21","ITEM-00143","71","文本","情绪推理","单选题","3.50","希望｜担忧｜快乐｜烦躁｜不屑｜审美欣赏｜自豪｜惊讶｜感激｜悲伤","不屑","5","不屑","3","是","已作答","100.00","50.00","80.00","2.80","18.20","4"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","22","ITEM-00083","73","视频","情绪识别","多选题","4.50","自满｜不屑｜爱｜羡慕｜好奇｜释然｜尴尬｜轻松｜恐惧｜蔑视","爱｜轻松","5｜5","爱｜释然","5｜5","是","已作答","50.00","50.00","50.00","2.25","20.60","7"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","23","ITEM-00129","103","图像","情绪识别","多选题","4.50","焦虑｜轻松｜敌意｜希望｜尴尬｜崇拜｜失望｜不屑｜兴趣｜愤怒","敌意｜不屑","4｜5","不屑｜敌意","5｜3","是","已作答","100.00","87.50","95.00","4.28","12.00","9"
"ZJ2026081356B3B418","2026-08-13 20:23:36","56.36","24","ITEM-00140","63","文本","情绪推理","多选题","4.50","羞耻｜惊喜｜怀旧｜自满｜惊讶｜羡慕｜抑郁｜兴奋｜希望｜释然","惊喜｜兴奋｜希望","3｜4｜5","惊喜｜兴奋","4｜4","否","已作答","80.00","87.50","83.00","3.73","15.21","8"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","1","ITEM-00049","17","音频","情绪识别","单选题","3.50","轻松｜嫉妒｜满足｜敌意｜恐惧｜怀旧｜羡慕｜不屑｜兴趣｜自豪","不屑","4","敌意","4","否","已作答","0.00","0.00","0.00","0.00","100.75","3"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","2","ITEM-00139","37","图像","情绪推理","多选题","4.50","焦虑｜冷静｜感动｜愤怒｜感激｜惊讶｜审美欣赏｜敬畏｜遗憾｜羡慕","敬畏","4","焦虑｜敬畏","3｜4","否","已作答","66.67","50.00","60.00","2.70","32.31","3"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","3","ITEM-00052","94","图像","情绪识别","多选题","4.50","自满｜担忧｜惊喜｜痛苦｜紧张｜爱｜绝望｜失望｜不屑｜委屈","绝望｜失望","4｜5","绝望｜痛苦｜委屈","5｜5｜4","否","已作答","40.00","25.00","34.00","1.53","65.17","8"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","4","ITEM-00004","62","视频","情绪推理","单选题","3.50","厌恶｜惊讶｜内疚｜委屈｜感动｜尴尬｜兴奋｜满足｜冷静｜爱","尴尬","4","尴尬","3","否","已作答","100.00","75.00","90.00","3.15","23.04","6"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","5","ITEM-00111","31","图像","情绪识别","单选题","3.50","内疚｜焦虑｜感激｜烦躁｜怨恨｜冷静｜无奈｜爱｜自豪｜紧张","无奈","5","无奈","3","否","已作答","100.00","50.00","80.00","2.80","15.51","3"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","6","ITEM-00090","56","音频","情绪识别","多选题","4.50","共情痛苦｜委屈｜兴趣｜惊喜｜失望｜怨恨｜好奇｜希望｜厌恶｜渴望","委屈｜厌恶｜失望｜怨恨","2｜4｜2｜4","怨恨｜失望","5｜5","否","已作答","66.67","50.00","60.00","2.70","65.43","13"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","7","ITEM-00140","63","文本","情绪推理","多选题","4.50","绝望｜惊喜｜担忧｜平静｜烦躁｜感动｜崇拜｜好奇｜兴奋｜怀旧","惊喜｜担忧｜好奇｜怀旧","2｜3｜3｜5","惊喜｜兴奋","4｜4","否","已作答","33.33","25.00","30.00","1.35","42.44","10"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","8","ITEM-00109","88","音频","情绪推理","多选题","4.50","审美欣赏｜兴奋｜平静｜厌倦｜羞耻｜满足｜困惑｜愉悦｜愁闷｜抑郁","困惑｜厌倦｜愁闷","4｜3｜4","厌倦｜困惑","3｜3","否","已作答","80.00","87.50","83.00","3.73","50.31","9"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","9","ITEM-00128","100","图像","情绪识别","多选题","4.50","兴趣｜自满｜好奇｜惊讶｜期望｜兴奋｜绝望｜不屑｜悲伤｜羞耻","兴趣｜期望｜兴奋","5｜3｜4","兴奋｜期望","4｜4","否","已作答","80.00","87.50","83.00","3.73","14.54","6"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","10","ITEM-00046","89","图像","情绪识别","多选题","4.50","崇拜｜惊喜｜悲伤｜厌倦｜内疚｜痛苦｜满足｜快乐｜恐惧｜平静","悲伤｜痛苦｜内疚｜厌倦","5｜5｜5｜2","内疚｜悲伤","4｜3","否","已作答","66.67","62.50","65.00","2.92","25.33","9"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","11","ITEM-00100","10","视频","情绪推理","多选题","4.50","羞耻｜好奇｜不屑｜得意｜内疚｜轻松｜厌倦｜审美欣赏｜遗憾｜恐惧","得意｜轻松｜好奇｜不屑","5｜4｜1｜3","不屑｜得意","4｜4","否","已作答","66.67","75.00","70.00","3.15","61.72","13"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","12","ITEM-00069","117","文本","情绪识别","多选题","4.50","愤怒｜共情痛苦｜烦躁｜怀旧｜抑郁｜怨恨｜爱｜愉悦｜轻松｜感激","爱｜共情痛苦｜抑郁｜感激","5｜4｜4｜4","感激｜爱｜愉悦","4｜4｜5","否","已作答","57.14","58.33","57.62","2.59","31.94","9"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","13","ITEM-00087","77","视频","情绪识别","多选题","4.50","爱｜厌恶｜兴奋｜惊喜｜愉悦｜愤怒｜满足｜紧张｜绝望｜怨恨","爱｜愉悦｜惊喜｜满足｜兴奋","5｜4｜2｜5｜4","兴奋｜爱｜惊喜","5｜5｜5","是","已作答","75.00","66.67","71.67","3.23","37.59","11"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","14","ITEM-00134","67","文本","情绪识别","多选题","4.50","困惑｜绝望｜怨恨｜满足｜兴趣｜抑郁｜不屑｜敌意｜爱｜崇拜","怨恨｜敌意｜不屑｜兴趣","2｜3｜3｜1","不屑｜敌意","5｜3","否","已作答","66.67","75.00","70.00","3.15","66.81","13"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","15","ITEM-00032","41","图像","情绪识别","单选题","3.50","担忧｜嫉妒｜厌倦｜愉悦｜抑郁｜遗憾｜内疚｜烦躁｜自满｜蔑视","愉悦","4","愉悦","4","否","已作答","100.00","100.00","100.00","3.50","19.99","6"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","16","ITEM-00136","71","文本","情绪识别","多选题","4.50","恐惧｜不屑｜委屈｜自满｜烦躁｜惊讶｜兴奋｜嫉妒｜敌意｜抑郁","委屈｜烦躁｜恐惧","5｜3｜3","委屈｜恐惧｜不屑","5｜4｜4","否","已作答","66.67","58.33","63.33","2.85","27.24","6"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","17","ITEM-00150","86","视频","情绪推理","多选题","4.50","愤怒｜满足｜不屑｜绝望｜怀旧｜震惊｜渴望｜抑郁｜自豪｜快乐","震惊｜绝望｜抑郁｜怀旧","5｜3｜1｜3","满足｜快乐","4｜3","否","已作答","0.00","0.00","0.00","0.00","38.23","16"
"ZJ202608131494BDB9","2026-08-13 20:16:01","61.74","18","ITEM-00043","65","视频","情绪识别","多选题","4.50","愉悦｜绝望｜自满｜遗憾｜怨恨｜敌意｜渴望｜感动｜厌恶｜怀旧","遗憾｜绝望｜渴望｜怀旧","4｜1｜4｜4","怀旧｜感动｜愉悦｜遗憾","5｜3｜3｜5","否","已作答","50.00","37.50","45.00","2.02","49.98","13"
